date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:33:51	2508/2508	---M-Z	200	added ('OK')	application/x-javascript	etag:%221639c735746fd31:0%22	https://gigm.com/webassets/js/main.js	C:/My%20Web%20Sites/travel/gigm.com/webassets/js/main.js	(from https://gigm.com/Register.aspx)
16:33:52	43909/43909	---MC-	200	added ('OK')	application/javascript	date:Wed,%2019%20Sep%202018%2015:33:55%20GMT	https://apis.google.com/js/platform.js?onload=renderButton	C:/My%20Web%20Sites/travel/apis.google.com/js/platformd1c1.js	(from https://gigm.com/Register.aspx)
16:33:54	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2015:33:57%20GMT	https://gigm.com/Popover%20requires%20tooltip.js	C:/My%20Web%20Sites/travel/gigm.com/Popover%20requires%20tooltip.103.delayed	(from https://gigm.com/webassets/js/bootstrap.min.js)
16:33:59	12455/12455	---M--	200	added ('OK')	image/png	etag:%2261688535746fd31:0%22	https://gigm.com/Webassets/img/bus_features.png	C:/My%20Web%20Sites/travel/gigm.com/Webassets/img/bus_features-2.png	(from https://gigm.com/Schedule.aspx)
16:34:01	25356/25356	---M--	200	added ('OK')	application/pdf	etag:%22e6179334746fd31:0%22	https://gigm.com/pdfs/umuahia.pdf	C:/My%20Web%20Sites/travel/gigm.com/pdfs/umuahia.pdf	(from https://gigm.com/Schedule.aspx)
16:34:03	24366/24366	---M--	200	added ('OK')	application/pdf	etag:%22261c9034746fd31:0%22	https://gigm.com/pdfs/mararaba.pdf	C:/My%20Web%20Sites/travel/gigm.com/pdfs/mararaba.pdf	(from https://gigm.com/Schedule.aspx)
16:34:04	28173/28173	---M--	200	added ('OK')	application/pdf	etag:%2266fa9934746fd31:0%22	https://gigm.com/pdfs/zuba.pdf	C:/My%20Web%20Sites/travel/gigm.com/pdfs/zuba.pdf	(from https://gigm.com/Schedule.aspx)
16:34:06	31580/31580	---M--	200	added ('OK')	application/pdf	etag:%2255da9434746fd31:0%22	https://gigm.com/pdfs/utako.pdf	C:/My%20Web%20Sites/travel/gigm.com/pdfs/utako.pdf	(from https://gigm.com/Schedule.aspx)
16:34:10	28414/28414	---M--	200	added ('OK')	application/pdf	etag:%227f668534746fd31:0%22	https://gigm.com/pdfs/awka.pdf	C:/My%20Web%20Sites/travel/gigm.com/pdfs/awka.pdf	(from https://gigm.com/Schedule.aspx)
16:34:11	27452/27452	---M--	200	added ('OK')	application/pdf	etag:%227b518634746fd31:0%22	https://gigm.com/pdfs/bayelsa.pdf	C:/My%20Web%20Sites/travel/gigm.com/pdfs/bayelsa.pdf	(from https://gigm.com/Schedule.aspx)
16:34:11	186155/186155	---M--	200	added ('OK')	application/pdf	etag:%22c3598e34746fd31:0%22	https://gigm.com/pdfs/kubwa.pdf	C:/My%20Web%20Sites/travel/gigm.com/pdfs/kubwa.pdf	(from https://gigm.com/Schedule.aspx)
16:34:12	30339/30339	---M--	200	added ('OK')	application/pdf	etag:%221ca48334746fd31:0%22	https://gigm.com/pdfs/asaba.pdf	C:/My%20Web%20Sites/travel/gigm.com/pdfs/asaba.pdf	(from https://gigm.com/Schedule.aspx)
16:34:14	29849/29849	---M--	200	added ('OK')	application/pdf	etag:%22eeae9734746fd31:0%22	https://gigm.com/pdfs/warri.pdf	C:/My%20Web%20Sites/travel/gigm.com/pdfs/warri.pdf	(from https://gigm.com/Schedule.aspx)
16:34:15	31029/31029	---M--	200	added ('OK')	application/pdf	etag:%22108f8434746fd31:0%22	https://gigm.com/pdfs/auchi.pdf	C:/My%20Web%20Sites/travel/gigm.com/pdfs/auchi.pdf	(from https://gigm.com/Schedule.aspx)
16:34:17	33108/33108	---M--	200	added ('OK')	application/pdf	etag:%22f2918234746fd31:0%22	https://gigm.com/pdfs/akpakpava.pdf	C:/My%20Web%20Sites/travel/gigm.com/pdfs/akpakpava.pdf	(from https://gigm.com/Schedule.aspx)
16:34:18	30387/30387	---M--	200	added ('OK')	application/pdf	etag:%22e629434746fd31:0%22	https://gigm.com/pdfs/uselu.pdf	C:/My%20Web%20Sites/travel/gigm.com/pdfs/uselu.pdf	(from https://gigm.com/Schedule.aspx)
16:34:19	28412/28412	---M--	200	added ('OK')	application/pdf	etag:%221c508734746fd31:0%22	https://gigm.com/pdfs/ekpoma.pdf	C:/My%20Web%20Sites/travel/gigm.com/pdfs/ekpoma.pdf	(from https://gigm.com/Schedule.aspx)
16:34:21	28922/28922	---M--	200	added ('OK')	application/pdf	etag:%22ee138834746fd31:0%22	https://gigm.com/pdfs/enugu.pdf	C:/My%20Web%20Sites/travel/gigm.com/pdfs/enugu.pdf	(from https://gigm.com/Schedule.aspx)
16:34:22	31034/31034	---M--	200	added ('OK')	application/pdf	etag:%22592e9134746fd31:0%22	https://gigm.com/pdfs/owerri.pdf	C:/My%20Web%20Sites/travel/gigm.com/pdfs/owerri.pdf	(from https://gigm.com/Schedule.aspx)
16:34:24	34255/34255	---M--	200	added ('OK')	application/pdf	etag:%22a0588134746fd31:0%22	https://gigm.com/pdfs/ajah.pdf	C:/My%20Web%20Sites/travel/gigm.com/pdfs/ajah.pdf	(from https://gigm.com/Schedule.aspx)
16:34:26	31658/31658	---M--	200	added ('OK')	application/pdf	etag:%2283128934746fd31:0%22	https://gigm.com/pdfs/festac.pdf	C:/My%20Web%20Sites/travel/gigm.com/pdfs/festac.pdf	(from https://gigm.com/Schedule.aspx)
16:34:27	33015/33015	---M--	200	added ('OK')	application/pdf	etag:%2215fc8a34746fd31:0%22	https://gigm.com/pdfs/ikotun.pdf	C:/My%20Web%20Sites/travel/gigm.com/pdfs/ikotun.pdf	(from https://gigm.com/Schedule.aspx)
16:34:28	33650/33650	---M--	200	added ('OK')	application/pdf	etag:%2220e78b34746fd31:0%22	https://gigm.com/pdfs/iyanaipaja.pdf	C:/My%20Web%20Sites/travel/gigm.com/pdfs/iyanaipaja.pdf	(from https://gigm.com/Schedule.aspx)
16:34:30	31561/31561	---M--	200	added ('OK')	application/pdf	etag:%22d5e58c34746fd31:0%22	https://gigm.com/pdfs/jibowu.pdf	C:/My%20Web%20Sites/travel/gigm.com/pdfs/jibowu.pdf	(from https://gigm.com/Schedule.aspx)
16:34:32	34058/34058	---M--	200	added ('OK')	application/pdf	etag:%22f6c39634746fd31:0%22	https://gigm.com/pdfs/volks.pdf	C:/My%20Web%20Sites/travel/gigm.com/pdfs/volks.pdf	(from https://gigm.com/Schedule.aspx)
16:34:33	32089/32089	---M--	200	added ('OK')	application/pdf	etag:%22d5fb9834746fd31:0%22	https://gigm.com/pdfs/yaba.pdf	C:/My%20Web%20Sites/travel/gigm.com/pdfs/yaba.pdf	(from https://gigm.com/Schedule.aspx)
16:34:34	26165/26165	---M--	200	added ('OK')	application/pdf	etag:%22e6d89534746fd31:0%22	https://gigm.com/pdfs/uyo.pdf	C:/My%20Web%20Sites/travel/gigm.com/pdfs/uyo.pdf	(from https://gigm.com/Schedule.aspx)
16:34:36	29612/29612	---M--	200	added ('OK')	application/pdf	etag:%22e62c9234746fd31:0%22	https://gigm.com/pdfs/phc.pdf	C:/My%20Web%20Sites/travel/gigm.com/pdfs/phc.pdf	(from https://gigm.com/Schedule.aspx)
16:34:40	20127/20127	---M--	200	added ('OK')	application/octet-stream	etag:%22cba43930746fd31:0%22	https://gigm.com/assets/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/travel/gigm.com/assets/fonts/glyphicons-halflings-regular.eot	(from https://gigm.com/assets/css/bootstrap.min.css)
16:34:41	20127/20127	---M--	200	added ('OK')	application/octet-stream	etag:%22cba43930746fd31:0%22	https://gigm.com/assets/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/travel/gigm.com/assets/fonts/glyphicons-halflings-regulard41d.eot	(from https://gigm.com/assets/css/bootstrap.min.css)
16:34:42	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2015:34:45%20GMT	https://gigm.com/assets/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/travel/gigm.com/assets/fonts/glyphicons-halflings-regular.121.delayed	(from https://gigm.com/assets/css/bootstrap.min.css)
16:34:43	367256/367256	---M--	200	added ('OK')	image/jpeg	etag:%22c6aa6a325bb5d31:0%22	https://gigm.com/img/adjusted.jpg	C:/My%20Web%20Sites/travel/gigm.com/img/adjusted.jpg	(from https://gigm.com/css/captain-style.css)
16:34:44	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2015:34:46%20GMT	https://gigm.com/assets/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/travel/gigm.com/assets/fonts/glyphicons-halflings-regular.122.delayed	(from https://gigm.com/assets/css/bootstrap.min.css)
16:34:46	45404/45404	---M--	200	added ('OK')	application/octet-stream	etag:%22b6f13a30746fd31:0%22	https://gigm.com/assets/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/travel/gigm.com/assets/fonts/glyphicons-halflings-regular.ttf	(from https://gigm.com/assets/css/bootstrap.min.css)
16:34:48	109025/109025	---M--	200	added ('OK')	image/svg+xml	etag:%22be63a30746fd31:0%22	https://gigm.com/assets/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/travel/gigm.com/assets/fonts/glyphicons-halflings-regular.svg	(from https://gigm.com/assets/css/bootstrap.min.css)
16:34:49	76913/76913	---M--	200	added ('OK')	image/jpeg	etag:%22999d3533746fd31:0%22	https://gigm.com/img/roadtrip.jpg	C:/My%20Web%20Sites/travel/gigm.com/img/roadtrip.jpg	(from https://gigm.com/assets/css/main.css)
16:34:49	8808/8808	---M--	200	added ('OK')	image/png	etag:%22f6e4430746fd31:0%22	https://gigm.com/assets/images/gigm-deals.png	C:/My%20Web%20Sites/travel/gigm.com/assets/images/gigm-deals.png	(from https://gigm.com/assets/css/main.css)
16:34:50	802749/802749	---M--	200	added ('OK')	image/png	etag:%221c654a5bb5d31:0%22	https://gigm.com/img/captain.png	C:/My%20Web%20Sites/travel/gigm.com/img/captain.png	(from https://gigm.com/css/captain-style.css)
16:34:51	14520/14520	---M--	200	added ('OK')	image/jpeg	etag:%22fa904730746fd31:0%22	https://gigm.com/assets/images/lagos-img.jpg	C:/My%20Web%20Sites/travel/gigm.com/assets/images/lagos-img.jpg	(from https://gigm.com/assets/css/main.css)
16:34:53	20258/20258	---M--	200	added ('OK')	image/jpeg	etag:%228f7a4930746fd31:0%22	https://gigm.com/assets/images/ph-img.jpg	C:/My%20Web%20Sites/travel/gigm.com/assets/images/ph-img.jpg	(from https://gigm.com/assets/css/main.css)
16:34:55	22419/22419	---M--	200	added ('OK')	image/jpeg	etag:%223ee94030746fd31:0%22	https://gigm.com/assets/images/benin-img.jpg	C:/My%20Web%20Sites/travel/gigm.com/assets/images/benin-img.jpg	(from https://gigm.com/assets/css/main.css)
16:34:56	25982/25982	---M--	200	added ('OK')	image/jpeg	etag:%221b13e30746fd31:0%22	https://gigm.com/assets/images/abuja-img.jpg	C:/My%20Web%20Sites/travel/gigm.com/assets/images/abuja-img.jpg	(from https://gigm.com/assets/css/main.css)
16:35:01	146434/146434	---M--	200	added ('OK')	image/jpeg	etag:%227ad83e30746fd31:0%22	https://gigm.com/assets/images/anambra-img.jpg	C:/My%20Web%20Sites/travel/gigm.com/assets/images/anambra-img.jpg	(from https://gigm.com/assets/css/main.css)
16:35:02	68956/68956	---M--	200	added ('OK')	image/jpeg	etag:%22b61f4430746fd31:0%22	https://gigm.com/assets/images/enugu-img.jpg	C:/My%20Web%20Sites/travel/gigm.com/assets/images/enugu-img.jpg	(from https://gigm.com/assets/css/main.css)
16:35:03	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2015:35:06%20GMT	https://gigm.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/My%20Web%20Sites/travel/gigm.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from http://connect.facebook.net/en_US/all.js)
16:35:03	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2015:35:06%20GMT	https://gigm.com/restserver.php	C:/My%20Web%20Sites/travel/gigm.com/restserver.12f.delayed	(from http://connect.facebook.net/en_US/all.js)
16:35:04	3420/3420	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2019%20Sep%202018%2015:35:07%20GMT	https://gigm.com/^([^:/?	C:/My%20Web%20Sites/travel/gigm.com/^([^_/indexd41d.html	(from http://connect.facebook.net/en_US/all.js)
16:35:06	439667/439667	---M--	200	added ('OK')	image/jpeg	etag:%2221cd4630746fd31:0%22	https://gigm.com/assets/images/kaduna-img.jpg	C:/My%20Web%20Sites/travel/gigm.com/assets/images/kaduna-img.jpg	(from https://gigm.com/assets/css/main.css)
16:35:07	420772/420772	---M--	200	added ('OK')	image/jpeg	etag:%228f504b30746fd31:0%22	https://gigm.com/assets/images/warri-img.jpg	C:/My%20Web%20Sites/travel/gigm.com/assets/images/warri-img.jpg	(from https://gigm.com/assets/css/main.css)
